nSeq,I1,I2,O1,O2,A1,A2,A3,A4,A5,A6
13,0,0,0,0,542,637,1,0,0,0
14,0,0,0,0,543,548,0,0,0,0
15,0,0,0,0,551,517,0,0,0,0
0,0,0,0,0,550,505,0,0,0,0
1,0,0,0,0,535,504,0,0,0,0
2,0,0,0,0,539,495,0,0,0,0
3,0,0,0,0,547,488,1,0,0,0
4,0,0,0,0,544,481,0,0,0,0
5,0,0,0,0,525,486,0,0,0,0
6,0,0,0,0,532,481,0,0,0,0
7,0,0,0,0,534,478,0,0,0,0
8,0,0,0,0,519,477,0,0,0,0
9,0,0,0,0,515,481,0,0,0,0
10,0,0,0,0,524,474,0,0,0,0
11,0,0,0,0,527,470,0,0,0,0
12,0,0,0,0,527,469,0,0,0,0
13,0,0,0,0,527,473,0,0,0,0
14,0,0,0,0,548,474,0,0,0,0
15,0,0,0,0,595,469,0,0,0,0
0,0,0,0,0,649,473,0,0,0,0
1,0,0,0,0,692,489,0,0,0,0
2,0,0,0,0,756,497,0,0,0,0
3,0,0,0,0,817,504,0,0,0,0
4,0,0,0,0,856,511,0,0,0,0
5,0,0,0,0,868,523,0,0,0,0
6,0,0,0,0,878,531,0,0,0,0
7,0,0,0,0,882,532,0,0,0,0
8,0,0,0,0,865,537,0,0,0,0
9,0,0,0,0,821,548,0,0,0,0
10,0,0,0,0,795,548,0,0,0,0
11,0,0,0,0,769,543,1,0,0,0
12,0,0,0,0,732,541,0,0,0,0
13,0,0,0,0,692,544,0,0,0,0
14,0,0,0,0,675,535,0,0,0,0
15,0,0,0,0,659,530,1,0,0,0
0,0,0,0,0,633,527,0,0,0,0
1,0,0,0,0,617,526,0,0,0,0
2,0,0,0,0,619,515,0,0,0,0
3,0,0,0,0,614,512,0,0,0,0
4,0,0,0,0,591,513,0,0,0,0
5,0,0,0,0,580,513,0,0,0,0
6,0,0,0,0,582,509,0,0,0,0
7,0,0,0,0,574,508,0,0,0,0
8,0,0,0,0,552,515,0,0,0,0
9,0,0,0,0,548,519,0,0,0,0
10,0,0,0,0,554,515,0,0,0,0
11,0,0,0,0,553,515,1,0,0,0
12,0,0,0,0,540,519,0,0,0,0
13,0,0,0,0,546,517,0,0,0,0
14,0,0,0,0,555,512,0,0,0,0
15,0,0,0,0,553,510,0,0,0,0
0,0,0,0,0,552,508,0,0,0,0
1,0,0,0,0,550,508,0,0,0,0
2,0,0,0,0,544,509,0,0,0,0
3,0,0,0,0,538,510,1,0,0,0
4,0,0,0,0,537,512,0,0,0,0
5,0,0,0,0,549,507,0,0,0,0
6,0,0,0,0,554,505,0,0,0,0
7,0,0,0,0,540,511,0,0,0,0
8,0,0,0,0,549,506,0,0,0,0
9,0,0,0,0,553,507,0,0,0,0
10,0,0,0,0,539,507,0,0,0,0
11,0,0,0,0,540,507,0,0,0,0
12,0,0,0,0,546,500,1,0,0,0
13,0,0,0,0,542,503,0,0,0,0
14,0,0,0,0,527,506,0,0,0,0
15,0,0,0,0,531,503,0,0,0,0
0,0,0,0,0,532,500,0,0,0,0
1,0,0,0,0,516,508,0,0,0,0
2,0,0,0,0,520,492,0,0,0,0
3,0,0,0,0,526,484,0,0,0,0
4,0,0,0,0,523,483,0,0,0,0
5,0,0,0,0,510,480,0,0,0,0
6,0,0,0,0,521,494,0,0,0,0
7,0,0,0,0,527,501,0,0,0,0
8,0,0,0,0,516,509,0,0,0,0
9,0,0,0,0,512,525,0,0,0,0
10,0,0,0,0,525,525,0,0,0,0
11,0,0,0,0,529,521,0,0,0,0
12,0,0,0,0,517,524,0,0,0,0
13,0,0,0,0,519,523,0,0,0,0
14,0,0,0,0,534,513,0,0,0,0
15,0,0,0,0,538,511,0,0,0,0
0,0,0,0,0,523,512,0,0,0,0
1,0,0,0,0,528,474,0,0,0,0
2,0,0,0,0,530,363,0,0,0,0
3,0,0,0,0,525,60,0,0,0,0
4,0,0,0,0,519,0,0,0,0,0
5,0,0,0,0,509,591,0,0,0,0
6,0,0,0,0,490,998,3,0,0,0
7,0,0,0,0,487,830,2,0,0,0
8,0,0,0,0,499,640,0,0,0,0
9,0,0,0,0,502,552,0,0,0,0
10,0,0,0,0,488,531,0,0,0,0
11,0,0,0,0,491,520,0,0,0,0
12,0,0,0,0,503,508,0,0,0,0
13,0,0,0,0,504,502,0,0,0,0
14,0,0,0,0,491,500,0,0,0,0
15,0,0,0,0,500,494,0,0,0,0
0,0,0,0,0,507,487,0,0,0,0
1,0,0,0,0,494,492,0,0,0,0
2,0,0,0,0,498,488,0,0,0,0
3,0,0,0,0,508,482,0,0,0,0
4,0,0,0,0,506,480,0,0,0,0
5,0,0,0,0,493,480,0,0,0,0
6,0,0,0,0,500,476,0,0,0,0
7,0,0,0,0,509,473,0,0,0,0
8,0,0,0,0,514,474,0,0,0,0
9,0,0,0,0,528,481,0,0,0,0
10,0,0,0,0,577,476,0,0,0,0
11,0,0,0,0,631,480,0,0,0,0
12,0,0,0,0,673,495,0,0,0,0
13,0,0,0,0,729,505,0,0,0,0
14,0,0,0,0,790,506,0,0,0,0
15,0,0,0,0,829,515,0,0,0,0
0,0,0,0,0,838,524,0,0,0,0
1,0,0,0,0,832,537,0,0,0,0
2,0,0,0,0,832,538,0,0,0,0
3,0,0,0,0,820,539,0,0,0,0
4,0,0,0,0,786,540,0,0,0,0
5,0,0,0,0,734,548,0,0,0,0
6,0,0,0,0,702,543,0,0,0,0
7,0,0,0,0,670,542,1,0,0,0
8,0,0,0,0,634,538,0,0,0,0
9,0,0,0,0,606,536,0,0,0,0
10,0,0,0,0,580,530,0,0,0,0
11,0,0,0,0,547,534,1,0,0,0
12,0,0,0,0,546,524,0,0,0,0
13,0,0,0,0,551,519,0,0,0,0
14,0,0,0,0,544,515,0,0,0,0
15,0,0,0,0,530,518,0,0,0,0
0,0,0,0,0,530,510,0,0,0,0
1,0,0,0,0,526,510,0,0,0,0
2,0,0,0,0,504,517,0,0,0,0
3,0,0,0,0,503,519,0,0,0,0
4,0,0,0,0,510,513,0,0,0,0
5,0,0,0,0,510,514,0,0,0,0
6,0,0,0,0,494,519,0,0,0,0
7,0,0,0,0,504,519,0,0,0,0
8,0,0,0,0,510,515,0,0,0,0
9,0,0,0,0,500,519,0,0,0,0
10,0,0,0,0,506,518,0,0,0,0
11,0,0,0,0,521,512,0,0,0,0
12,0,0,0,0,528,508,0,0,0,0
13,0,0,0,0,516,515,0,0,0,0
14,0,0,0,0,520,512,0,0,0,0
15,0,0,0,0,536,507,0,0,0,0
0,0,0,0,0,542,506,0,0,0,0
1,0,0,0,0,527,511,0,0,0,0
2,0,0,0,0,529,505,0,0,0,0
3,0,0,0,0,537,507,0,0,0,0
4,0,0,0,0,529,505,0,0,0,0
5,0,0,0,0,512,510,0,0,0,0
6,0,0,0,0,517,504,0,0,0,0
7,0,0,0,0,516,503,0,0,0,0
8,0,0,0,0,498,508,0,0,0,0
9,0,0,0,0,498,506,0,0,0,0
10,0,0,0,0,499,500,0,0,0,0
11,0,0,0,0,488,505,1,0,0,0
12,0,0,0,0,480,510,0,0,0,0
13,0,0,0,0,489,495,0,0,0,0
14,0,0,0,0,493,484,0,0,0,0
15,0,0,0,0,491,487,0,0,0,0
0,0,0,0,0,479,479,0,0,0,0
1,0,0,0,0,486,491,0,0,0,0
2,0,0,0,0,494,503,0,0,0,0
3,0,0,0,0,488,513,0,0,0,0
4,0,0,0,0,486,522,0,0,0,0
5,0,0,0,0,498,527,0,0,0,0
6,0,0,0,0,502,522,0,0,0,0
7,0,0,0,0,492,524,0,0,0,0
8,0,0,0,0,497,521,0,0,0,0
9,0,0,0,0,506,516,0,0,0,0
10,0,0,0,0,503,511,0,0,0,0
11,0,0,0,0,494,517,0,0,0,0
12,0,0,0,0,499,490,0,0,0,0
13,0,0,0,0,498,401,0,0,0,0
14,0,0,0,0,479,148,0,0,0,0
15,0,0,0,0,486,0,0,0,0,0
0,0,0,0,0,489,461,0,0,0,0
1,0,0,0,0,476,999,3,0,0,0
2,0,0,0,0,473,845,2,0,0,0
3,0,0,0,0,483,700,1,0,0,0
4,0,0,0,0,488,576,0,0,0,0
5,0,0,0,0,473,533,0,0,0,0
6,0,0,0,0,478,516,0,0,0,0
7,0,0,0,0,494,503,1,0,0,0
8,0,0,0,0,500,494,0,0,0,0
9,0,0,0,0,486,493,0,0,0,0
10,0,0,0,0,489,487,0,0,0,0
11,0,0,0,0,501,483,0,0,0,0
12,0,0,0,0,504,478,0,0,0,0
13,0,0,0,0,488,484,0,0,0,0
14,0,0,0,0,497,476,0,0,0,0
15,0,0,0,0,502,472,0,0,0,0
0,0,0,0,0,491,473,0,0,0,0
1,0,0,0,0,485,476,0,0,0,0
2,0,0,0,0,494,467,0,0,0,0
3,0,0,0,0,502,467,0,0,0,0
4,0,0,0,0,510,468,0,0,0,0
5,0,0,0,0,530,470,0,0,0,0
6,0,0,0,0,556,473,0,0,0,0
7,0,0,0,0,587,488,0,0,0,0
8,0,0,0,0,647,494,0,0,0,0
9,0,0,0,0,701,502,0,0,0,0
10,0,0,0,0,731,515,0,0,0,0
11,0,0,0,0,764,525,0,0,0,0
12,0,0,0,0,787,529,0,0,0,0
13,0,0,0,0,783,533,0,0,0,0
14,0,0,0,0,757,545,0,0,0,0
15,0,0,0,0,737,551,0,0,0,0
0,0,0,0,0,714,548,0,0,0,0
1,0,0,0,0,667,555,0,0,0,0
2,0,0,0,0,637,548,0,0,0,0
3,0,0,0,0,607,546,0,0,0,0
4,0,0,0,0,567,545,0,0,0,0
5,0,0,0,0,535,544,0,0,0,0
6,0,0,0,0,524,533,0,0,0,0
7,0,0,0,0,514,527,1,0,0,0
8,0,0,0,0,491,527,0,0,0,0
9,0,0,0,0,475,527,0,0,0,0
10,0,0,0,0,478,520,0,0,0,0
11,0,0,0,0,482,514,0,0,0,0
12,0,0,0,0,472,514,0,0,0,0
13,0,0,0,0,454,522,0,0,0,0
14,0,0,0,0,453,520,0,0,0,0
15,0,0,0,0,461,520,0,0,0,0
0,0,0,0,0,460,519,0,0,0,0
1,0,0,0,0,447,529,0,0,0,0
2,0,0,0,0,456,525,0,0,0,0
3,0,0,0,0,474,521,0,0,0,0
4,0,0,0,0,481,519,0,0,0,0
5,0,0,0,0,472,524,0,0,0,0
6,0,0,0,0,487,522,0,0,0,0
7,0,0,0,0,497,519,0,0,0,0
8,0,0,0,0,498,516,0,0,0,0
9,0,0,0,0,492,519,0,0,0,0
10,0,0,0,0,487,518,0,0,0,0
11,0,0,0,0,497,516,0,0,0,0
12,0,0,0,0,500,510,0,0,0,0
13,0,0,0,0,493,512,0,0,0,0
14,0,0,0,0,486,508,0,0,0,0
15,0,0,0,0,467,519,0,0,0,0
0,0,0,0,0,473,509,0,0,0,0
1,0,0,0,0,476,507,0,0,0,0
2,0,0,0,0,457,512,0,0,0,0
3,0,0,0,0,461,510,0,0,0,0
4,0,0,0,0,466,491,0,0,0,0
5,0,0,0,0,456,493,0,0,0,0
6,0,0,0,0,451,488,0,0,0,0
7,0,0,0,0,460,484,0,0,0,0
8,0,0,0,0,464,502,0,0,0,0
9,0,0,0,0,452,512,0,0,0,0
10,0,0,0,0,463,518,0,0,0,0
11,0,0,0,0,476,530,0,0,0,0
12,0,0,0,0,476,531,0,0,0,0
13,0,0,0,0,468,532,0,0,0,0
14,0,0,0,0,475,526,0,0,0,0
15,0,0,0,0,487,521,0,0,0,0
0,0,0,0,0,488,514,0,0,0,0
1,0,0,0,0,472,521,0,0,0,0
2,0,0,0,0,473,514,0,0,0,0
3,0,0,0,0,483,455,0,0,0,0
4,0,0,0,0,493,287,0,0,0,0
5,0,0,0,0,486,0,0,0,0,0
6,0,0,0,0,478,154,0,0,0,0
7,0,0,0,0,482,814,2,0,0,0
8,0,0,0,0,479,962,2,0,0,0
9,0,0,0,0,458,777,1,0,0,0
10,0,0,0,0,463,620,0,0,0,0
11,0,0,0,0,471,542,0,0,0,0
12,0,0,0,0,469,516,0,0,0,0
13,0,0,0,0,466,507,0,0,0,0
14,0,0,0,0,462,501,0,0,0,0
15,0,0,0,0,456,494,0,0,0,0
0,0,0,0,0,441,496,0,0,0,0
1,0,0,0,0,445,494,0,0,0,0
2,0,0,0,0,455,488,0,0,0,0
3,0,0,0,0,474,483,0,0,0,0
4,0,0,0,0,483,480,0,0,0,0
5,0,0,0,0,471,483,0,0,0,0
6,0,0,0,0,468,480,0,0,0,0
7,0,0,0,0,473,478,0,0,0,0
8,0,0,0,0,485,470,0,0,0,0
9,0,0,0,0,489,469,0,0,0,0
10,0,0,0,0,478,475,0,0,0,0
11,0,0,0,0,494,476,0,0,0,0
12,0,0,0,0,527,474,0,0,0,0
13,0,0,0,0,562,480,0,0,0,0
14,0,0,0,0,586,492,0,0,0,0
15,0,0,0,0,636,503,0,0,0,0
0,0,0,0,0,675,511,0,0,0,0
1,0,0,0,0,695,525,0,0,0,0
2,0,0,0,0,696,535,0,0,0,0
3,0,0,0,0,706,539,0,0,0,0
4,0,0,0,0,698,545,0,0,0,0
5,0,0,0,0,660,557,0,0,0,0
6,0,0,0,0,634,560,0,0,0,0
7,0,0,0,0,609,559,0,0,0,0
8,0,0,0,0,574,556,0,0,0,0
9,0,0,0,0,539,556,0,0,0,0
10,0,0,0,0,501,551,0,0,0,0
11,0,0,0,0,466,552,0,0,0,0
12,0,0,0,0,459,541,0,0,0,0
13,0,0,0,0,451,536,0,0,0,0
14,0,0,0,0,431,533,0,0,0,0
15,0,0,0,0,429,531,0,0,0,0
0,0,0,0,0,436,520,0,0,0,0
1,0,0,0,0,433,518,0,0,0,0
2,0,0,0,0,428,515,0,0,0,0
3,0,0,0,0,408,522,0,0,0,0
4,0,0,0,0,410,522,0,0,0,0
5,0,0,0,0,409,523,0,0,0,0
6,0,0,0,0,416,519,0,0,0,0
7,0,0,0,0,425,521,0,0,0,0
8,0,0,0,0,425,521,0,0,0,0
9,0,0,0,0,418,529,0,0,0,0
10,0,0,0,0,431,523,0,0,0,0
11,0,0,0,0,449,520,0,0,0,0
12,0,0,0,0,458,516,0,0,0,0
13,0,0,0,0,448,522,0,0,0,0
14,0,0,0,0,460,514,0,0,0,0
15,0,0,0,0,467,514,0,0,0,0
0,0,0,0,0,459,515,0,0,0,0
1,0,0,0,0,451,518,0,0,0,0
2,0,0,0,0,459,513,0,0,0,0
3,0,0,0,0,465,510,0,0,0,0
4,0,0,0,0,460,509,0,0,0,0
5,0,0,0,0,444,516,0,0,0,0
6,0,0,0,0,449,507,0,0,0,0
7,0,0,0,0,449,506,0,0,0,0
8,0,0,0,0,431,508,0,0,0,0
9,0,0,0,0,431,506,0,0,0,0
10,0,0,0,0,431,499,0,0,0,0
11,0,0,0,0,420,491,0,0,0,0
12,0,0,0,0,412,488,0,0,0,0
13,0,0,0,0,417,483,0,0,0,0
14,0,0,0,0,431,480,0,0,0,0
15,0,0,0,0,438,500,0,0,0,0
0,0,0,0,0,428,506,0,0,0,0
1,0,0,0,0,439,512,0,0,0,0
2,0,0,0,0,444,524,0,0,0,0
3,0,0,0,0,430,532,0,0,0,0
4,0,0,0,0,438,525,0,0,0,0
5,0,0,0,0,446,520,0,0,0,0
6,0,0,0,0,445,516,0,0,0,0
7,0,0,0,0,437,521,0,0,0,0
8,0,0,0,0,447,511,0,0,0,0
9,0,0,0,0,451,502,0,0,0,0
10,0,0,0,0,439,436,0,0,0,0
11,0,0,0,0,446,246,0,0,0,0
12,0,0,0,0,453,0,0,0,0,0
13,0,0,0,0,443,240,0,0,0,0
14,0,0,0,0,436,880,2,0,0,0
15,0,0,0,0,443,939,2,0,0,0
0,0,0,0,0,442,731,1,0,0,0
1,0,0,0,0,425,589,0,0,0,0
2,0,0,0,0,432,531,0,0,0,0
3,0,0,0,0,440,514,0,0,0,0
4,0,0,0,0,435,504,0,0,0,0
5,0,0,0,0,426,504,0,0,0,0
6,0,0,0,0,436,491,0,0,0,0
7,0,0,0,0,441,488,0,0,0,0
8,0,0,0,0,429,488,0,0,0,0
9,0,0,0,0,434,487,0,0,0,0
10,0,0,0,0,443,482,0,0,0,0
11,0,0,0,0,441,482,0,0,0,0
12,0,0,0,0,430,480,0,0,0,0
13,0,0,0,0,430,483,0,0,0,0
14,0,0,0,0,441,474,0,0,0,0
15,0,0,0,0,445,472,0,0,0,0
0,0,0,0,0,434,475,0,0,0,0
1,0,0,0,0,451,474,0,0,0,0
2,0,0,0,0,473,469,0,0,0,0
3,0,0,0,0,486,481,0,0,0,0
4,0,0,0,0,527,482,0,0,0,0
5,0,0,0,0,573,490,0,0,0,0
6,0,0,0,0,608,497,0,0,0,0
7,0,0,0,0,628,515,0,0,0,0
8,0,0,0,0,655,517,0,0,0,0
9,0,0,0,0,664,524,0,0,0,0
10,0,0,0,0,654,530,0,0,0,0
11,0,0,0,0,634,539,0,0,0,0
12,0,0,0,0,590,549,0,0,0,0
13,0,0,0,0,559,555,0,0,0,0
14,0,0,0,0,538,547,0,0,0,0
15,0,0,0,0,509,549,0,0,0,0
0,0,0,0,0,468,545,0,0,0,0
1,0,0,0,0,437,546,0,0,0,0
2,0,0,0,0,430,535,0,0,0,0
3,0,0,0,0,420,530,0,0,0,0
4,0,0,0,0,398,530,0,0,0,0
5,0,0,0,0,397,525,0,0,0,0
6,0,0,0,0,406,515,0,0,0,0
7,0,0,0,0,406,516,0,0,0,0
8,0,0,0,0,393,517,0,0,0,0
9,0,0,0,0,398,515,0,0,0,0
10,0,0,0,0,398,511,0,0,0,0
11,0,0,0,0,379,523,0,0,0,0
12,0,0,0,0,384,518,0,0,0,0
13,0,0,0,0,390,519,0,0,0,0
14,0,0,0,0,384,520,0,0,0,0
15,0,0,0,0,382,526,0,0,0,0
0,0,0,0,0,396,516,0,0,0,0
1,0,0,0,0,404,516,0,0,0,0
2,0,0,0,0,396,519,0,0,0,0
3,0,0,0,0,413,516,0,0,0,0
4,0,0,0,0,424,510,0,0,0,0
5,0,0,0,0,417,517,0,0,0,0
6,0,0,0,0,420,516,0,0,0,0
7,0,0,0,0,433,511,0,0,0,0
8,0,0,0,0,438,506,0,0,0,0
9,0,0,0,0,423,515,0,0,0,0
10,0,0,0,0,430,508,0,0,0,0
11,0,0,0,0,437,507,0,0,0,0
12,0,0,0,0,428,507,1,0,0,0
13,0,0,0,0,416,513,0,0,0,0
14,0,0,0,0,418,505,0,0,0,0
15,0,0,0,0,428,507,0,0,0,0
0,0,0,0,0,428,501,0,0,0,0
1,0,0,0,0,421,506,0,0,0,0
2,0,0,0,0,410,504,0,0,0,0
3,0,0,0,0,398,510,0,0,0,0
4,0,0,0,0,408,492,0,0,0,0
5,0,0,0,0,413,489,0,0,0,0
6,0,0,0,0,402,490,0,0,0,0
7,0,0,0,0,414,475,0,0,0,0
8,0,0,0,0,423,485,0,0,0,0
9,0,0,0,0,421,507,0,0,0,0
10,0,0,0,0,419,510,0,0,0,0
11,0,0,0,0,434,519,0,0,0,0
12,0,0,0,0,440,524,0,0,0,0
13,0,0,0,0,426,531,0,0,0,0
14,0,0,0,0,429,522,0,0,0,0
15,0,0,0,0,439,519,0,0,0,0
0,0,0,0,0,439,514,0,0,0,0
1,0,0,0,0,422,521,0,0,0,0
2,0,0,0,0,429,508,0,0,0,0
3,0,0,0,0,436,478,0,0,0,0
4,0,0,0,0,425,372,0,0,0,0
5,0,0,0,0,429,70,0,0,0,0
6,0,0,0,0,427,0,0,0,0,0
7,0,0,0,0,410,606,1,0,0,0
8,0,0,0,0,410,1022,3,0,0,0
9,0,0,0,0,412,829,1,0,0,0
10,0,0,0,0,404,644,0,0,0,0
11,0,0,0,0,400,556,0,0,0,0
12,0,0,0,0,411,519,0,0,0,0
13,0,0,0,0,414,510,0,0,0,0
14,0,0,0,0,404,505,0,0,0,0
15,0,0,0,0,404,502,1,0,0,0
0,0,0,0,0,418,489,0,0,0,0
1,0,0,0,0,423,485,0,0,0,0
2,0,0,0,0,410,486,0,0,0,0
3,0,0,0,0,415,484,0,0,0,0
4,0,0,0,0,427,477,0,0,0,0
5,0,0,0,0,427,477,0,0,0,0
6,0,0,0,0,422,475,0,0,0,0
7,0,0,0,0,407,477,0,0,0,0
8,0,0,0,0,413,472,0,0,0,0
9,0,0,0,0,419,471,0,0,0,0
10,0,0,0,0,410,472,0,0,0,0
11,0,0,0,0,424,476,0,0,0,0
12,0,0,0,0,455,470,0,0,0,0
13,0,0,0,0,486,478,0,0,0,0
14,0,0,0,0,508,487,0,0,0,0
15,0,0,0,0,551,495,0,0,0,0
0,0,0,0,0,588,500,0,0,0,0
1,0,0,0,0,595,519,0,0,0,0
2,0,0,0,0,609,523,0,0,0,0
3,0,0,0,0,619,529,0,0,0,0
4,0,0,0,0,609,531,0,0,0,0
5,0,0,0,0,573,547,0,0,0,0
6,0,0,0,0,547,545,0,0,0,0
7,0,0,0,0,528,545,0,0,0,0
8,0,0,0,0,502,541,0,0,0,0
9,0,0,0,0,455,547,0,0,0,0
10,0,0,0,0,432,540,0,0,0,0
11,0,0,0,0,418,536,0,0,0,0
12,0,0,0,0,396,530,0,0,0,0
13,0,0,0,0,372,531,0,0,0,0
14,0,0,0,0,372,526,0,0,0,0
15,0,0,0,0,377,521,0,0,0,0
0,0,0,0,0,369,515,0,0,0,0
1,0,0,0,0,358,524,0,0,0,0
2,0,0,0,0,366,512,0,0,0,0
3,0,0,0,0,369,513,0,0,0,0
4,0,0,0,0,355,519,0,0,0,0
5,0,0,0,0,361,523,0,0,0,0
6,0,0,0,0,372,517,0,0,0,0
7,0,0,0,0,373,522,0,0,0,0
8,0,0,0,0,368,523,0,0,0,0
9,0,0,0,0,382,519,0,0,0,0
10,0,0,0,0,390,517,0,0,0,0
11,0,0,0,0,391,518,0,0,0,0
12,0,0,0,0,392,513,0,0,0,0
13,0,0,0,0,388,519,0,0,0,0
14,0,0,0,0,388,516,0,0,0,0
15,0,0,0,0,378,523,0,0,0,0
0,0,0,0,0,397,512,0,0,0,0
1,0,0,0,0,409,512,0,0,0,0
2,0,0,0,0,409,509,0,0,0,0
3,0,0,0,0,403,515,0,0,0,0
4,0,0,0,0,414,507,0,0,0,0
5,0,0,0,0,417,508,0,0,0,0
6,0,0,0,0,401,511,0,0,0,0
7,0,0,0,0,408,510,0,0,0,0
8,0,0,0,0,412,503,0,0,0,0
9,0,0,0,0,398,512,0,0,0,0
10,0,0,0,0,396,509,0,0,0,0
11,0,0,0,0,406,497,0,0,0,0
12,0,0,0,0,408,485,0,0,0,0
13,0,0,0,0,396,490,0,0,0,0
14,0,0,0,0,404,480,0,0,0,0
15,0,0,0,0,412,498,0,0,0,0
0,0,0,0,0,411,504,0,0,0,0
1,0,0,0,0,403,526,0,0,0,0
2,0,0,0,0,413,526,0,0,0,0
3,0,0,0,0,428,527,0,0,0,0
4,0,0,0,0,430,522,0,0,0,0
5,0,0,0,0,415,528,0,0,0,0
6,0,0,0,0,425,520,0,0,0,0
7,0,0,0,0,430,517,0,0,0,0
8,0,0,0,0,421,514,0,0,0,0
9,0,0,0,0,411,519,0,0,0,0
10,0,0,0,0,417,461,0,0,0,0
11,0,0,0,0,427,318,0,0,0,0
12,0,0,0,0,424,1,0,0,0,0
13,0,0,0,0,418,126,0,0,0,0
14,0,0,0,0,412,771,2,0,0,0
15,0,0,0,0,392,965,3,0,0,0
0,0,0,0,0,397,772,1,0,0,0
1,0,0,0,0,405,631,0,0,0,0
2,0,0,0,0,402,542,0,0,0,0
3,0,0,0,0,396,519,1,0,0,0
4,0,0,0,0,409,501,0,0,0,0
5,0,0,0,0,415,496,0,0,0,0
6,0,0,0,0,406,491,0,0,0,0
7,0,0,0,0,409,491,0,0,0,0
8,0,0,0,0,426,481,0,0,0,0
9,0,0,0,0,434,481,0,0,0,0
10,0,0,0,0,423,481,0,0,0,0
11,0,0,0,0,430,481,0,0,0,0
12,0,0,0,0,442,472,0,0,0,0
13,0,0,0,0,441,474,0,0,0,0
14,0,0,0,0,425,472,0,0,0,0
15,0,0,0,0,432,471,0,0,0,0
0,0,0,0,0,434,463,0,0,0,0
1,0,0,0,0,423,473,0,0,0,0
2,0,0,0,0,434,468,0,0,0,0
3,0,0,0,0,461,473,0,0,0,0
4,0,0,0,0,487,476,0,0,0,0
5,0,0,0,0,503,492,0,0,0,0
6,0,0,0,0,546,498,0,0,0,0
7,0,0,0,0,582,509,0,0,0,0
8,0,0,0,0,602,519,0,0,0,0
9,0,0,0,0,607,536,0,0,0,0
10,0,0,0,0,624,535,0,0,0,0
11,0,0,0,0,622,543,0,0,0,0
12,0,0,0,0,592,549,0,0,0,0
13,0,0,0,0,570,559,0,0,0,0
14,0,0,0,0,553,551,0,0,0,0
15,0,0,0,0,526,553,1,0,0,0
0,0,0,0,0,494,548,0,0,0,0
1,0,0,0,0,464,547,0,0,0,0
2,0,0,0,0,425,547,0,0,0,0
3,0,0,0,0,413,544,0,0,0,0
4,0,0,0,0,411,533,0,0,0,0
5,0,0,0,0,403,531,0,0,0,0
6,0,0,0,0,398,523,0,0,0,0
7,0,0,0,0,388,529,1,0,0,0
8,0,0,0,0,398,518,0,0,0,0
9,0,0,0,0,401,519,0,0,0,0
10,0,0,0,0,388,520,0,0,0,0
11,0,0,0,0,397,524,0,0,0,0
12,0,0,0,0,409,517,0,0,0,0
13,0,0,0,0,412,524,0,0,0,0
14,0,0,0,0,406,528,0,0,0,0
15,0,0,0,0,423,525,0,0,0,0
0,0,0,0,0,435,521,0,0,0,0
1,0,0,0,0,429,529,0,0,0,0
2,0,0,0,0,443,524,0,0,0,0
3,0,0,0,0,461,524,0,0,0,0
4,0,0,0,0,467,516,0,0,0,0
5,0,0,0,0,456,522,0,0,0,0
6,0,0,0,0,460,519,0,0,0,0
7,0,0,0,0,473,516,0,0,0,0
8,0,0,0,0,476,508,0,0,0,0
9,0,0,0,0,456,517,0,0,0,0
10,0,0,0,0,457,513,0,0,0,0
11,0,0,0,0,461,510,0,0,0,0
12,0,0,0,0,451,507,0,0,0,0
13,0,0,0,0,434,511,0,0,0,0
14,0,0,0,0,439,490,0,0,0,0
15,0,0,0,0,437,485,0,0,0,0
0,0,0,0,0,425,475,0,0,0,0
1,0,0,0,0,412,496,0,0,0,0
2,0,0,0,0,421,504,0,0,0,0
3,0,0,0,0,430,508,0,0,0,0
4,0,0,0,0,430,514,0,0,0,0
5,0,0,0,0,420,535,0,0,0,0
6,0,0,0,0,427,528,0,0,0,0
7,0,0,0,0,439,530,0,0,0,0
8,0,0,0,0,440,522,0,0,0,0
9,0,0,0,0,442,521,0,0,0,0
10,0,0,0,0,435,521,0,0,0,0
11,0,0,0,0,449,517,0,0,0,0
12,0,0,0,0,445,502,0,0,0,0
13,0,0,0,0,454,420,0,0,0,0
14,0,0,0,0,468,171,0,0,0,0
15,0,0,0,0,472,0,0,0,0,0
0,0,0,0,0,461,397,0,0,0,0
1,0,0,0,0,459,997,3,0,0,0
2,0,0,0,0,472,877,2,0,0,0
3,0,0,0,0,478,711,1,0,0,0
4,0,0,0,0,463,582,1,0,0,0
5,0,0,0,0,461,529,0,0,0,0
6,0,0,0,0,468,507,0,0,0,0
7,0,0,0,0,467,499,0,0,0,0
8,0,0,0,0,449,495,0,0,0,0
9,0,0,0,0,442,496,0,0,0,0
10,0,0,0,0,454,484,0,0,0,0
11,0,0,0,0,465,482,0,0,0,0
12,0,0,0,0,465,476,0,0,0,0
13,0,0,0,0,452,482,0,0,0,0
14,0,0,0,0,454,475,0,0,0,0
15,0,0,0,0,461,475,0,0,0,0
0,0,0,0,0,460,468,0,0,0,0
1,0,0,0,0,444,475,0,0,0,0
2,0,0,0,0,454,466,0,0,0,0
3,0,0,0,0,465,464,0,0,0,0
4,0,0,0,0,471,463,0,0,0,0
5,0,0,0,0,472,473,0,0,0,0
6,0,0,0,0,507,471,0,0,0,0
