nSeq,I1,I2,O1,O2,A1,A2,A3,A4,A5,A6
11,0,0,0,0,684,548,0,0,0,0
12,0,0,0,0,630,541,1,0,0,0
13,0,0,0,0,572,546,1,0,0,0
14,0,0,0,0,542,536,0,0,0,0
15,0,0,0,0,508,538,0,0,0,0
0,0,0,0,0,498,531,1,0,0,0
1,0,0,0,0,497,525,0,0,0,0
2,0,0,0,0,486,519,0,0,0,0
3,0,0,0,0,484,527,0,0,0,0
4,0,0,0,0,496,512,1,0,0,0
5,0,0,0,0,499,505,0,0,0,0
6,0,0,0,0,481,508,0,0,0,0
7,0,0,0,0,472,519,0,0,0,0
8,0,0,0,0,480,508,1,0,0,0
9,0,0,0,0,480,504,0,0,0,0
10,0,0,0,0,464,511,0,0,0,0
11,0,0,0,0,464,520,0,0,0,0
12,0,0,0,0,476,513,1,0,0,0
13,0,0,0,0,481,512,0,0,0,0
14,0,0,0,0,470,515,0,0,0,0
15,0,0,0,0,481,515,0,0,0,0
0,0,0,0,0,490,505,1,0,0,0
1,0,0,0,0,483,510,0,0,0,0
2,0,0,0,0,487,514,0,0,0,0
3,0,0,0,0,496,506,0,0,0,0
4,0,0,0,0,494,497,0,0,0,0
5,0,0,0,0,491,501,0,0,0,0
6,0,0,0,0,472,508,0,0,0,0
7,0,0,0,0,467,522,0,0,0,0
8,0,0,0,0,476,512,1,0,0,0
9,0,0,0,0,480,509,0,0,0,0
10,0,0,0,0,467,509,0,0,0,0
11,0,0,0,0,464,518,0,0,0,0
12,0,0,0,0,472,506,1,0,0,0
13,0,0,0,0,474,507,0,0,0,0
14,0,0,0,0,458,512,0,0,0,0
15,0,0,0,0,464,513,0,0,0,0
0,0,0,0,0,466,505,1,0,0,0
1,0,0,0,0,454,513,0,0,0,0
2,0,0,0,0,461,512,0,0,0,0
3,0,0,0,0,471,504,0,0,0,0
4,0,0,0,0,470,501,0,0,0,0
5,0,0,0,0,462,511,0,0,0,0
6,0,0,0,0,471,504,0,0,0,0
7,0,0,0,0,476,503,0,0,0,0
8,0,0,0,0,464,508,0,0,0,0
9,0,0,0,0,463,517,0,0,0,0
10,0,0,0,0,479,508,0,0,0,0
11,0,0,0,0,486,502,0,0,0,0
12,0,0,0,0,476,494,0,0,0,0
13,0,0,0,0,476,494,0,0,0,0
14,0,0,0,0,482,492,0,0,0,0
15,0,0,0,0,479,479,0,0,0,0
0,0,0,0,0,466,502,1,0,0,0
1,0,0,0,0,475,509,0,0,0,0
2,0,0,0,0,479,509,0,0,0,0
3,0,0,0,0,470,523,0,0,0,0
4,0,0,0,0,465,530,1,0,0,0
5,0,0,0,0,476,525,0,0,0,0
6,0,0,0,0,480,516,0,0,0,0
7,0,0,0,0,468,523,0,0,0,0
8,0,0,0,0,476,518,1,0,0,0
9,0,0,0,0,483,511,0,0,0,0
10,0,0,0,0,480,503,0,0,0,0
11,0,0,0,0,470,455,0,0,0,0
12,0,0,0,0,463,304,0,0,0,0
13,0,0,0,0,473,0,0,0,0,0
14,0,0,0,0,477,135,0,0,0,0
15,0,0,0,0,462,785,1,0,0,0
0,0,0,0,0,463,924,3,0,0,0
1,0,0,0,0,472,753,2,0,0,0
2,0,0,0,0,470,616,0,0,0,0
3,0,0,0,0,457,556,0,0,0,0
4,0,0,0,0,464,526,1,0,0,0
5,0,0,0,0,471,510,0,0,0,0
6,0,0,0,0,466,496,0,0,0,0
7,0,0,0,0,459,504,0,0,0,0
8,0,0,0,0,471,495,1,0,0,0
9,0,0,0,0,479,486,0,0,0,0
10,0,0,0,0,471,486,0,0,0,0
11,0,0,0,0,472,491,0,0,0,0
12,0,0,0,0,486,476,1,0,0,0
13,0,0,0,0,489,470,0,0,0,0
14,0,0,0,0,476,478,0,0,0,0
15,0,0,0,0,483,474,0,0,0,0
0,0,0,0,0,484,466,1,0,0,0
1,0,0,0,0,473,472,0,0,0,0
2,0,0,0,0,483,473,0,0,0,0
3,0,0,0,0,513,467,0,0,0,0
4,0,0,0,0,552,462,0,0,0,0
5,0,0,0,0,599,477,0,0,0,0
6,0,0,0,0,674,479,0,0,0,0
7,0,0,0,0,747,482,0,0,0,0
8,0,0,0,0,799,498,0,0,0,0
9,0,0,0,0,856,513,0,0,0,0
10,0,0,0,0,897,512,0,0,0,0
11,0,0,0,0,910,523,0,0,0,0
12,0,0,0,0,903,527,1,0,0,0
13,0,0,0,0,878,537,1,0,0,0
14,0,0,0,0,835,543,0,0,0,0
15,0,0,0,0,771,561,0,0,0,0
0,0,0,0,0,722,569,1,0,0,0
1,0,0,0,0,682,563,1,0,0,0
2,0,0,0,0,633,554,0,0,0,0
3,0,0,0,0,579,558,0,0,0,0
4,0,0,0,0,542,556,1,0,0,0
5,0,0,0,0,527,547,1,0,0,0
6,0,0,0,0,511,529,0,0,0,0
7,0,0,0,0,495,527,0,0,0,0
8,0,0,0,0,481,520,0,0,0,0
9,0,0,0,0,462,532,0,0,0,0
10,0,0,0,0,468,527,0,0,0,0
11,0,0,0,0,476,517,0,0,0,0
12,0,0,0,0,472,509,0,0,0,0
13,0,0,0,0,457,523,0,0,0,0
14,0,0,0,0,462,517,0,0,0,0
15,0,0,0,0,464,512,0,0,0,0
0,0,0,0,0,455,519,0,0,0,0
1,0,0,0,0,465,525,0,0,0,0
2,0,0,0,0,479,516,0,0,0,0
3,0,0,0,0,481,520,0,0,0,0
4,0,0,0,0,485,526,1,0,0,0
5,0,0,0,0,505,520,0,0,0,0
6,0,0,0,0,516,512,0,0,0,0
7,0,0,0,0,510,519,0,0,0,0
8,0,0,0,0,514,523,1,0,0,0
9,0,0,0,0,527,517,0,0,0,0
10,0,0,0,0,529,507,0,0,0,0
11,0,0,0,0,514,512,0,0,0,0
12,0,0,0,0,509,512,1,0,0,0
13,0,0,0,0,511,504,0,0,0,0
14,0,0,0,0,500,499,0,0,0,0
15,0,0,0,0,479,512,0,0,0,0
0,0,0,0,0,481,506,0,0,0,0
1,0,0,0,0,480,504,0,0,0,0
2,0,0,0,0,472,497,0,0,0,0
3,0,0,0,0,464,499,0,0,0,0
4,0,0,0,0,448,504,1,0,0,0
5,0,0,0,0,449,506,0,0,0,0
6,0,0,0,0,440,507,0,0,0,0
7,0,0,0,0,449,509,0,0,0,0
8,0,0,0,0,457,499,1,0,0,0
9,0,0,0,0,448,511,0,0,0,0
10,0,0,0,0,462,509,0,0,0,0
11,0,0,0,0,476,497,0,0,0,0
12,0,0,0,0,480,484,0,0,0,0
13,0,0,0,0,476,500,0,0,0,0
14,0,0,0,0,489,480,0,0,0,0
15,0,0,0,0,496,495,0,0,0,0
0,0,0,0,0,489,505,0,0,0,0
1,0,0,0,0,495,518,0,0,0,0
2,0,0,0,0,506,516,0,0,0,0
3,0,0,0,0,504,519,0,0,0,0
4,0,0,0,0,495,526,1,0,0,0
5,0,0,0,0,504,524,0,0,0,0
6,0,0,0,0,504,510,0,0,0,0
7,0,0,0,0,487,515,0,0,0,0
8,0,0,0,0,483,518,1,0,0,0
9,0,0,0,0,488,509,0,0,0,0
10,0,0,0,0,483,448,0,0,0,0
11,0,0,0,0,468,294,0,0,0,0
12,0,0,0,0,473,0,0,0,0,0
13,0,0,0,0,478,131,0,0,0,0
14,0,0,0,0,468,790,1,0,0,0
15,0,0,0,0,461,947,3,0,0,0
0,0,0,0,0,473,770,2,0,0,0
1,0,0,0,0,480,628,1,0,0,0
2,0,0,0,0,470,556,0,0,0,0
3,0,0,0,0,472,533,0,0,0,0
4,0,0,0,0,480,510,1,0,0,0
5,0,0,0,0,484,500,0,0,0,0
6,0,0,0,0,481,489,0,0,0,0
7,0,0,0,0,477,489,0,0,0,0
8,0,0,0,0,471,485,0,0,0,0
9,0,0,0,0,455,497,0,0,0,0
10,0,0,0,0,466,492,0,0,0,0
11,0,0,0,0,479,481,0,0,0,0
12,0,0,0,0,480,472,0,0,0,0
13,0,0,0,0,478,471,0,0,0,0
14,0,0,0,0,464,476,0,0,0,0
15,0,0,0,0,467,480,0,0,0,0
0,0,0,0,0,474,471,0,0,0,0
1,0,0,0,0,473,478,0,0,0,0
2,0,0,0,0,497,480,0,0,0,0
3,0,0,0,0,546,476,0,0,0,0
4,0,0,0,0,602,473,0,0,0,0
5,0,0,0,0,660,489,0,0,0,0
6,0,0,0,0,737,493,0,0,0,0
7,0,0,0,0,805,498,0,0,0,0
8,0,0,0,0,845,513,0,0,0,0
9,0,0,0,0,883,526,0,0,0,0
10,0,0,0,0,904,527,0,0,0,0
11,0,0,0,0,894,538,0,0,0,0
12,0,0,0,0,861,553,0,0,0,0
13,0,0,0,0,832,559,0,0,0,0
14,0,0,0,0,789,556,0,0,0,0
15,0,0,0,0,722,565,0,0,0,0
0,0,0,0,0,667,566,1,0,0,0
1,0,0,0,0,623,560,0,0,0,0
2,0,0,0,0,574,549,0,0,0,0
3,0,0,0,0,526,551,0,0,0,0
4,0,0,0,0,497,546,1,0,0,0
5,0,0,0,0,485,539,0,0,0,0
6,0,0,0,0,474,529,0,0,0,0
7,0,0,0,0,453,537,0,0,0,0
8,0,0,0,0,459,529,0,0,0,0
9,0,0,0,0,465,522,0,0,0,0
10,0,0,0,0,463,515,0,0,0,0
11,0,0,0,0,462,514,0,0,0,0
12,0,0,0,0,458,511,0,0,0,0
13,0,0,0,0,445,519,0,0,0,0
14,0,0,0,0,445,521,0,0,0,0
15,0,0,0,0,448,521,0,0,0,0
0,0,0,0,0,456,525,1,0,0,0
1,0,0,0,0,474,521,0,0,0,0
2,0,0,0,0,479,515,0,0,0,0
3,0,0,0,0,477,525,0,0,0,0
4,0,0,0,0,488,521,0,0,0,0
5,0,0,0,0,502,513,0,0,0,0
6,0,0,0,0,503,506,0,0,0,0
7,0,0,0,0,490,520,0,0,0,0
8,0,0,0,0,499,515,0,0,0,0
9,0,0,0,0,501,509,0,0,0,0
10,0,0,0,0,485,508,0,0,0,0
11,0,0,0,0,476,518,0,0,0,0
12,0,0,0,0,480,512,0,0,0,0
13,0,0,0,0,476,508,0,0,0,0
14,0,0,0,0,458,513,0,0,0,0
15,0,0,0,0,447,522,0,0,0,0
0,0,0,0,0,458,512,0,0,0,0
1,0,0,0,0,461,507,0,0,0,0
2,0,0,0,0,449,509,0,0,0,0
3,0,0,0,0,443,516,0,0,0,0
4,0,0,0,0,448,515,0,0,0,0
5,0,0,0,0,454,507,0,0,0,0
6,0,0,0,0,448,504,0,0,0,0
7,0,0,0,0,440,515,0,0,0,0
8,0,0,0,0,450,504,0,0,0,0
9,0,0,0,0,454,501,0,0,0,0
10,0,0,0,0,443,494,0,0,0,0
11,0,0,0,0,446,497,0,0,0,0
12,0,0,0,0,459,489,0,0,0,0
13,0,0,0,0,464,477,0,0,0,0
14,0,0,0,0,451,502,0,0,0,0
15,0,0,0,0,460,509,0,0,0,0
0,0,0,0,0,463,511,0,0,0,0
1,0,0,0,0,462,523,0,0,0,0
2,0,0,0,0,461,523,0,0,0,0
3,0,0,0,0,455,521,0,0,0,0
4,0,0,0,0,453,521,0,0,0,0
5,0,0,0,0,442,528,0,0,0,0
6,0,0,0,0,446,527,0,0,0,0
7,0,0,0,0,461,518,0,0,0,0
8,0,0,0,0,469,505,0,0,0,0
9,0,0,0,0,459,463,0,0,0,0
10,0,0,0,0,467,303,0,0,0,0
11,0,0,0,0,479,0,0,0,0,0
12,0,0,0,0,479,112,0,0,0,0
13,0,0,0,0,468,760,1,0,0,0
14,0,0,0,0,472,940,2,0,0,0
15,0,0,0,0,473,761,1,0,0,0
0,0,0,0,0,458,619,1,0,0,0
1,0,0,0,0,460,556,0,0,0,0
2,0,0,0,0,464,526,0,0,0,0
3,0,0,0,0,455,514,0,0,0,0
4,0,0,0,0,445,516,0,0,0,0
5,0,0,0,0,453,504,0,0,0,0
6,0,0,0,0,456,491,0,0,0,0
7,0,0,0,0,444,493,0,0,0,0
8,0,0,0,0,443,497,0,0,0,0
9,0,0,0,0,453,490,0,0,0,0
10,0,0,0,0,455,480,0,0,0,0
11,0,0,0,0,443,486,0,0,0,0
12,0,0,0,0,445,487,0,0,0,0
13,0,0,0,0,451,486,0,0,0,0
14,0,0,0,0,448,479,0,0,0,0
15,0,0,0,0,440,488,0,0,0,0
0,0,0,0,0,466,481,0,0,0,0
1,0,0,0,0,503,476,0,0,0,0
2,0,0,0,0,541,483,0,0,0,0
3,0,0,0,0,603,495,0,0,0,0
4,0,0,0,0,686,493,0,0,0,0
5,0,0,0,0,760,494,0,0,0,0
6,0,0,0,0,819,500,0,0,0,0
7,0,0,0,0,858,505,0,0,0,0
8,0,0,0,0,873,509,0,0,0,0
9,0,0,0,0,864,529,0,0,0,0
10,0,0,0,0,863,528,0,0,0,0
11,0,0,0,0,839,532,0,0,0,0
12,0,0,0,0,788,540,0,0,0,0
13,0,0,0,0,733,553,0,0,0,0
14,0,0,0,0,687,552,0,0,0,0
15,0,0,0,0,636,550,0,0,0,0
0,0,0,0,0,574,556,1,0,0,0
1,0,0,0,0,544,550,0,0,0,0
2,0,0,0,0,519,537,0,0,0,0
3,0,0,0,0,492,540,0,0,0,0
4,0,0,0,0,474,540,0,0,0,0
5,0,0,0,0,478,530,0,0,0,0
6,0,0,0,0,480,520,0,0,0,0
7,0,0,0,0,467,526,0,0,0,0
8,0,0,0,0,472,523,0,0,0,0
9,0,0,0,0,476,515,0,0,0,0
10,0,0,0,0,462,514,0,0,0,0
11,0,0,0,0,447,523,0,0,0,0
12,0,0,0,0,449,517,0,0,0,0
13,0,0,0,0,451,509,0,0,0,0
14,0,0,0,0,439,509,0,0,0,0
15,0,0,0,0,431,522,0,0,0,0
0,0,0,0,0,445,516,0,0,0,0
1,0,0,0,0,453,509,0,0,0,0
2,0,0,0,0,445,514,0,0,0,0
3,0,0,0,0,448,518,0,0,0,0
4,0,0,0,0,461,512,0,0,0,0
5,0,0,0,0,465,508,0,0,0,0
6,0,0,0,0,455,509,0,0,0,0
7,0,0,0,0,451,516,0,0,0,0
8,0,0,0,0,462,506,0,0,0,0
9,0,0,0,0,467,500,0,0,0,0
10,0,0,0,0,451,509,0,0,0,0
11,0,0,0,0,453,514,0,0,0,0
12,0,0,0,0,461,505,0,0,0,0
13,0,0,0,0,459,502,0,0,0,0
14,0,0,0,0,456,501,0,0,0,0
15,0,0,0,0,438,509,0,0,0,0
0,0,0,0,0,434,515,0,0,0,0
1,0,0,0,0,446,506,0,0,0,0
2,0,0,0,0,448,497,0,0,0,0
3,0,0,0,0,435,504,0,0,0,0
4,0,0,0,0,435,507,0,0,0,0
5,0,0,0,0,444,499,0,0,0,0
6,0,0,0,0,441,496,0,0,0,0
7,0,0,0,0,428,508,0,0,0,0
8,0,0,0,0,438,506,0,0,0,0
9,0,0,0,0,444,500,0,0,0,0
10,0,0,0,0,433,504,0,0,0,0
11,0,0,0,0,432,513,0,0,0,0
12,0,0,0,0,436,512,0,0,0,0
13,0,0,0,0,448,504,0,0,0,0
14,0,0,0,0,453,500,0,0,0,0
15,0,0,0,0,440,501,0,0,0,0
0,0,0,0,0,449,495,0,0,0,0
1,0,0,0,0,456,490,0,0,0,0
2,0,0,0,0,448,480,0,0,0,0
3,0,0,0,0,448,505,0,0,0,0
4,0,0,0,0,460,505,0,0,0,0
5,0,0,0,0,463,505,0,0,0,0
6,0,0,0,0,448,521,0,0,0,0
7,0,0,0,0,445,534,0,0,0,0
8,0,0,0,0,455,523,0,0,0,0
9,0,0,0,0,457,515,0,0,0,0
10,0,0,0,0,440,522,0,0,0,0
11,0,0,0,0,438,521,0,0,0,0
12,0,0,0,0,447,512,0,0,0,0
13,0,0,0,0,448,499,0,0,0,0
14,0,0,0,0,440,443,0,0,0,0
15,0,0,0,0,435,295,0,0,0,0
0,0,0,0,0,425,0,0,0,0,0
1,0,0,0,0,409,122,0,0,0,0
2,0,0,0,0,417,747,1,0,0,0
3,0,0,0,0,429,933,2,0,0,0
4,0,0,0,0,431,751,1,0,0,0
5,0,0,0,0,424,613,0,0,0,0
6,0,0,0,0,433,551,0,0,0,0
7,0,0,0,0,439,528,0,0,0,0
8,0,0,0,0,429,525,0,0,0,0
9,0,0,0,0,440,513,0,0,0,0
10,0,0,0,0,449,498,0,0,0,0
11,0,0,0,0,443,491,0,0,0,0
12,0,0,0,0,439,492,0,0,0,0
13,0,0,0,0,449,483,0,0,0,0
14,0,0,0,0,452,476,0,0,0,0
15,0,0,0,0,437,483,0,0,0,0
0,0,0,0,0,436,489,0,0,0,0
1,0,0,0,0,445,480,0,0,0,0
2,0,0,0,0,443,473,0,0,0,0
3,0,0,0,0,441,474,0,0,0,0
4,0,0,0,0,435,478,0,0,0,0
5,0,0,0,0,443,488,0,0,0,0
6,0,0,0,0,480,486,0,0,0,0
7,0,0,0,0,531,482,0,0,0,0
8,0,0,0,0,581,491,0,0,0,0
9,0,0,0,0,662,497,0,0,0,0
10,0,0,0,0,740,497,0,0,0,0
11,0,0,0,0,794,507,0,0,0,0
12,0,0,0,0,833,517,0,0,0,0
13,0,0,0,0,867,517,0,0,0,0
14,0,0,0,0,873,516,0,0,0,0
15,0,0,0,0,844,535,0,0,0,0
0,0,0,0,0,816,539,0,0,0,0
1,0,0,0,0,777,541,0,0,0,0
2,0,0,0,0,720,542,0,0,0,0
3,0,0,0,0,661,545,0,0,0,0
4,0,0,0,0,600,542,0,0,0,0
5,0,0,0,0,531,551,0,0,0,0
6,0,0,0,0,492,551,0,0,0,0
7,0,0,0,0,471,542,0,0,0,0
8,0,0,0,0,450,532,0,0,0,0
9,0,0,0,0,427,540,0,0,0,0
10,0,0,0,0,431,533,0,0,0,0
11,0,0,0,0,432,523,0,0,0,0
12,0,0,0,0,419,528,0,0,0,0
13,0,0,0,0,423,529,0,0,0,0
14,0,0,0,0,428,520,0,0,0,0
15,0,0,0,0,414,523,0,0,0,0
0,0,0,0,0,416,525,0,0,0,0
1,0,0,0,0,421,519,0,0,0,0
2,0,0,0,0,416,517,0,0,0,0
3,0,0,0,0,410,527,0,0,0,0
4,0,0,0,0,419,531,0,0,0,0
5,0,0,0,0,434,519,0,0,0,0
6,0,0,0,0,438,514,0,0,0,0
7,0,0,0,0,431,524,0,0,0,0
8,0,0,0,0,444,521,0,0,0,0
9,0,0,0,0,453,513,0,0,0,0
10,0,0,0,0,443,510,0,0,0,0
11,0,0,0,0,440,519,0,0,0,0
12,0,0,0,0,451,511,0,0,0,0
13,0,0,0,0,456,506,0,0,0,0
14,0,0,0,0,441,510,0,0,0,0
15,0,0,0,0,436,520,0,0,0,0
0,0,0,0,0,446,512,0,0,0,0
1,0,0,0,0,447,504,0,0,0,0
2,0,0,0,0,433,511,0,0,0,0
3,0,0,0,0,425,514,0,0,0,0
4,0,0,0,0,431,507,0,0,0,0
5,0,0,0,0,430,503,0,0,0,0
6,0,0,0,0,414,508,0,0,0,0
7,0,0,0,0,416,508,0,0,0,0
8,0,0,0,0,419,501,0,0,0,0
9,0,0,0,0,417,504,0,0,0,0
10,0,0,0,0,413,504,0,0,0,0
11,0,0,0,0,418,504,0,0,0,0
12,0,0,0,0,415,504,0,0,0,0
13,0,0,0,0,417,512,0,0,0,0
14,0,0,0,0,432,504,0,0,0,0
15,0,0,0,0,439,500,0,0,0,0
0,0,0,0,0,428,507,0,0,0,0
1,0,0,0,0,440,495,0,0,0,0
2,0,0,0,0,445,483,0,0,0,0
3,0,0,0,0,436,483,0,0,0,0
4,0,0,0,0,435,483,0,0,0,0
5,0,0,0,0,445,496,0,0,0,0
6,0,0,0,0,446,496,0,0,0,0
7,0,0,0,0,431,515,0,0,0,0
8,0,0,0,0,433,532,0,0,0,0
9,0,0,0,0,447,525,0,0,0,0
10,0,0,0,0,451,518,0,0,0,0
11,0,0,0,0,437,520,0,0,0,0
12,0,0,0,0,442,520,0,0,0,0
13,0,0,0,0,448,511,0,0,0,0
14,0,0,0,0,445,510,0,0,0,0
15,0,0,0,0,437,509,0,0,0,0
0,0,0,0,0,435,448,0,0,0,0
1,0,0,0,0,444,254,0,0,0,0
2,0,0,0,0,444,0,0,0,0,0
3,0,0,0,0,430,230,0,0,0,0
4,0,0,0,0,433,860,2,0,0,0
5,0,0,0,0,437,886,2,0,0,0
6,0,0,0,0,431,732,1,0,0,0
7,0,0,0,0,422,615,0,0,0,0
8,0,0,0,0,432,543,0,0,0,0
9,0,0,0,0,436,516,0,0,0,0
10,0,0,0,0,425,507,0,0,0,0
11,0,0,0,0,422,508,0,0,0,0
12,0,0,0,0,432,499,0,0,0,0
13,0,0,0,0,435,486,0,0,0,0
14,0,0,0,0,432,483,0,0,0,0
15,0,0,0,0,420,488,0,0,0,0
0,0,0,0,0,417,495,0,0,0,0
1,0,0,0,0,433,487,0,0,0,0
2,0,0,0,0,440,474,0,0,0,0
3,0,0,0,0,431,479,0,0,0,0
4,0,0,0,0,427,483,0,0,0,0
5,0,0,0,0,437,481,0,0,0,0
6,0,0,0,0,448,472,0,0,0,0
7,0,0,0,0,453,470,0,0,0,0
8,0,0,0,0,470,479,0,0,0,0
9,0,0,0,0,518,473,0,0,0,0
10,0,0,0,0,572,471,0,0,0,0
11,0,0,0,0,620,485,0,0,0,0
12,0,0,0,0,686,493,0,0,0,0
13,0,0,0,0,747,498,0,0,0,0
14,0,0,0,0,785,503,0,0,0,0
15,0,0,0,0,794,520,0,0,0,0
0,0,0,0,0,807,528,0,0,0,0
1,0,0,0,0,798,531,0,0,0,0
2,0,0,0,0,758,542,0,0,0,0
3,0,0,0,0,712,557,0,0,0,0
4,0,0,0,0,673,559,0,0,0,0
5,0,0,0,0,625,553,0,0,0,0
6,0,0,0,0,563,559,0,0,0,0
7,0,0,0,0,520,556,0,0,0,0
8,0,0,0,0,484,546,0,0,0,0
9,0,0,0,0,444,545,0,0,0,0
10,0,0,0,0,421,547,0,0,0,0
11,0,0,0,0,420,537,0,0,0,0
12,0,0,0,0,419,527,0,0,0,0
13,0,0,0,0,405,529,0,0,0,0
14,0,0,0,0,411,521,0,0,0,0
15,0,0,0,0,415,515,0,0,0,0
0,0,0,0,0,412,514,0,0,0,0
1,0,0,0,0,411,513,0,0,0,0
2,0,0,0,0,404,511,0,0,0,0
3,0,0,0,0,393,521,0,0,0,0
4,0,0,0,0,391,528,0,0,0,0
5,0,0,0,0,408,524,0,0,0,0
6,0,0,0,0,423,519,0,0,0,0
7,0,0,0,0,421,520,0,0,0,0
8,0,0,0,0,428,527,0,0,0,0
9,0,0,0,0,449,522,0,0,0,0
10,0,0,0,0,463,514,0,0,0,0
11,0,0,0,0,458,521,0,0,0,0
12,0,0,0,0,468,522,0,0,0,0
13,0,0,0,0,479,513,0,0,0,0
14,0,0,0,0,477,511,0,0,0,0
15,0,0,0,0,473,508,0,0,0,0
0,0,0,0,0,467,506,0,0,0,0
1,0,0,0,0,445,518,0,0,0,0
2,0,0,0,0,448,516,0,0,0,0
3,0,0,0,0,452,509,0,0,0,0
4,0,0,0,0,446,507,0,0,0,0
5,0,0,0,0,436,515,0,0,0,0
6,0,0,0,0,441,508,0,0,0,0
7,0,0,0,0,440,505,0,0,0,0
8,0,0,0,0,425,513,0,0,0,0
9,0,0,0,0,429,512,0,0,0,0
10,0,0,0,0,435,501,0,0,0,0
11,0,0,0,0,430,504,0,0,0,0
12,0,0,0,0,419,508,0,0,0,0
13,0,0,0,0,431,495,0,0,0,0
14,0,0,0,0,436,487,0,0,0,0
15,0,0,0,0,426,484,0,0,0,0
0,0,0,0,0,432,494,0,0,0,0
1,0,0,0,0,445,504,0,0,0,0
2,0,0,0,0,447,502,0,0,0,0
3,0,0,0,0,438,519,0,0,0,0
4,0,0,0,0,449,533,0,0,0,0
5,0,0,0,0,458,524,0,0,0,0
6,0,0,0,0,456,522,0,0,0,0
7,0,0,0,0,457,517,0,0,0,0
8,0,0,0,0,444,521,0,0,0,0
9,0,0,0,0,448,521,0,0,0,0
10,0,0,0,0,458,511,0,0,0,0
11,0,0,0,0,459,494,0,0,0,0
12,0,0,0,0,448,422,0,0,0,0
13,0,0,0,0,456,182,0,0,0,0
14,0,0,0,0,462,0,0,0,0,0
15,0,0,0,0,451,358,0,0,0,0
0,0,0,0,0,452,963,3,0,0,0
1,0,0,0,0,460,862,2,0,0,0
2,0,0,0,0,455,711,1,0,0,0
3,0,0,0,0,442,596,0,0,0,0
4,0,0,0,0,448,540,0,0,0,0
5,0,0,0,0,454,515,0,0,0,0
6,0,0,0,0,446,504,0,0,0,0
7,0,0,0,0,438,506,0,0,0,0
8,0,0,0,0,449,498,0,0,0,0
9,0,0,0,0,455,488,0,0,0,0
10,0,0,0,0,447,491,0,0,0,0
11,0,0,0,0,449,494,0,0,0,0
12,0,0,0,0,461,486,0,0,0,0
13,0,0,0,0,465,480,0,0,0,0
14,0,0,0,0,451,483,0,0,0,0
15,0,0,0,0,457,475,0,0,0,0
0,0,0,0,0,458,468,0,0,0,0
1,0,0,0,0,445,472,0,0,0,0
2,0,0,0,0,451,479,0,0,0,0
3,0,0,0,0,470,468,0,0,0,0
4,0,0,0,0,494,463,0,0,0,0
5,0,0,0,0,523,475,0,0,0,0
6,0,0,0,0,583,476,0,0,0,0
7,0,0,0,0,647,476,0,0,0,0
8,0,0,0,0,696,491,0,0,0,0
9,0,0,0,0,752,505,0,0,0,0
10,0,0,0,0,799,510,0,0,0,0
11,0,0,0,0,820,517,0,0,0,0
12,0,0,0,0,825,526,0,0,0,0
13,0,0,0,0,811,537,0,0,0,0
14,0,0,0,0,766,555,0,0,0,0
15,0,0,0,0,728,573,0,0,0,0
0,0,0,0,0,697,568,0,0,0,0
1,0,0,0,0,657,563,0,0,0,0
2,0,0,0,0,609,561,0,0,0,0
3,0,0,0,0,565,552,0,0,0,0
4,0,0,0,0,513,555,1,0,0,0
5,0,0,0,0,488,553,0,0,0,0
6,0,0,0,0,478,542,0,0,0,0
7,0,0,0,0,468,530,0,0,0,0
8,0,0,0,0,447,536,0,0,0,0
9,0,0,0,0,451,531,0,0,0,0
10,0,0,0,0,454,521,0,0,0,0
11,0,0,0,0,443,518,0,0,0,0
12,0,0,0,0,435,525,0,0,0,0
13,0,0,0,0,442,518,0,0,0,0
14,0,0,0,0,442,511,0,0,0,0
15,0,0,0,0,430,515,0,0,0,0
0,0,0,0,0,429,526,0,0,0,0
1,0,0,0,0,442,521,0,0,0,0
2,0,0,0,0,449,517,0,0,0,0
3,0,0,0,0,445,525,0,0,0,0
4,0,0,0,0,455,526,0,0,0,0
5,0,0,0,0,470,516,0,0,0,0
6,0,0,0,0,473,516,0,0,0,0
7,0,0,0,0,471,525,0,0,0,0
8,0,0,0,0,489,521,0,0,0,0
9,0,0,0,0,501,513,0,0,0,0
10,0,0,0,0,494,512,0,0,0,0
11,0,0,0,0,493,519,0,0,0,0
12,0,0,0,0,504,509,0,0,0,0
13,0,0,0,0,504,503,0,0,0,0
14,0,0,0,0,485,508,0,0,0,0
15,0,0,0,0,482,511,0,0,0,0
0,0,0,0,0,482,504,0,0,0,0
1,0,0,0,0,473,500,0,0,0,0
2,0,0,0,0,463,499,0,0,0,0
3,0,0,0,0,446,509,0,0,0,0
4,0,0,0,0,449,512,0,0,0,0
5,0,0,0,0,455,502,0,0,0,0
6,0,0,0,0,452,502,0,0,0,0
7,0,0,0,0,440,512,0,0,0,0
8,0,0,0,0,450,508,0,0,0,0
9,0,0,0,0,460,504,0,0,0,0
10,0,0,0,0,453,500,0,0,0,0
11,0,0,0,0,454,499,0,0,0,0
12,0,0,0,0,468,492,0,0,0,0
13,0,0,0,0,475,474,0,0,0,0
14,0,0,0,0,465,497,0,0,0,0
15,0,0,0,0,477,510,0,0,0,0
0,0,0,0,0,482,506,0,0,0,0
1,0,0,0,0,471,520,0,0,0,0
2,0,0,0,0,473,536,0,0,0,0
3,0,0,0,0,481,525,0,0,0,0
4,0,0,0,0,480,519,1,0,0,0
